study,parameter,parameter_label,problem,n_var,run_idx,seed,pop_size,n_gen,stagnation_patience,initial_mean_F,initial_mean_CR,final_mean_F,final_mean_CR,mean_F_gen30,mean_CR_gen30,mean_F_gen50,mean_CR_gen50,IGD,HV,runtime_seconds,restart_count
stagnation_patience,stagnation_patience,5,zdt3,30,11,53,100,200,5,0.65,0.5,0.5244577039611107,0.5061767452861198,0.7530991040104725,0.5691766208990083,0.565376214898775,0.5004432027162231,0.01463271273082991,1.044770519176559,1.7622086999999738,29
stagnation_patience,stagnation_patience,5,zdt3,30,12,54,100,200,5,0.65,0.5,0.5153259730214081,0.5174944094217351,0.7157110213356087,0.5340793521584402,0.5079198710800255,0.5027478469311194,0.006505501460239951,1.050611791819266,1.7923498999998628,31
stagnation_patience,stagnation_patience,5,zdt3,30,13,55,100,200,5,0.65,0.5,0.5217948431109571,0.5036587264754963,0.7402552574012321,0.5163084590250635,0.7920331390721876,0.5143298409367137,0.007537633103753906,1.0492603473693345,1.6800552999998217,29
stagnation_patience,stagnation_patience,5,zdt3,30,14,56,100,200,5,0.65,0.5,0.5566184073182654,0.4920556141562615,0.7686973185508104,0.5127689284039797,0.5818327815895403,0.5147008374832032,0.0148402250173439,1.043177604506368,1.5054095999998935,29
stagnation_patience,stagnation_patience,5,zdt3,30,15,57,100,200,5,0.65,0.5,0.5092014811668405,0.5036960672591417,0.7449258253172141,0.5098247194604927,0.5777300290354429,0.49189717685477086,0.012972576017246629,1.0445209859330447,1.4866167000000132,31
stagnation_patience,stagnation_patience,5,zdt3,30,16,58,100,200,5,0.65,0.5,0.5552279123041439,0.5133692570358006,0.7269262244006516,0.5479893578910054,0.49633789435197007,0.4980998523997042,0.008115804526093832,1.0495860830374844,1.4858754000001682,30
stagnation_patience,stagnation_patience,5,zdt3,30,17,59,100,200,5,0.65,0.5,0.5200914201482326,0.4936522010621499,0.5076675284840386,0.5008287485736866,0.5046505035384808,0.5061286402583909,0.013955140542428898,1.0435621940127424,1.5641442000001007,32
stagnation_patience,stagnation_patience,5,zdt3,30,18,60,100,200,5,0.65,0.5,0.5200912773819495,0.5062326423359826,0.523548205446376,0.5149511617967742,0.5164937849567027,0.49909376018295704,0.007247509499745612,1.0497312637752145,1.7589148000001842,33
stagnation_patience,stagnation_patience,5,zdt3,30,19,61,100,200,5,0.65,0.5,0.5310507502921337,0.5044463671550904,0.7813686306853262,0.5066075889216383,0.5440823038899216,0.5047202926663404,0.012850032786239324,1.0470111430944884,1.7630371999998715,29
stagnation_patience,stagnation_patience,5,zdt3,30,20,62,100,200,5,0.65,0.5,0.5500344709030632,0.5091764319751001,0.7324870436599337,0.48325926394876595,0.5284026421286053,0.5023914481871874,0.00780228869802871,1.0497156035718513,1.7481047999999646,32
stagnation_patience,stagnation_patience,5,zdt3,30,21,63,100,200,5,0.65,0.5,0.5391329322425938,0.5114716439786315,0.7374602905615597,0.49261955826040704,0.5155374113407001,0.5019133198534996,0.008184094554428277,1.0477062267448964,1.6776537999999164,31
stagnation_patience,stagnation_patience,5,zdt3,30,22,64,100,200,5,0.65,0.5,0.5475962061061773,0.5099517336012315,0.7520116612893414,0.5196939570948053,0.5773084549045119,0.5183941278962567,0.006838872012034324,1.049869232253519,1.7861536000000342,31
stagnation_patience,stagnation_patience,5,zdt3,30,23,65,100,200,5,0.65,0.5,0.526497151336399,0.4980282172405011,0.6918675419625786,0.5127002123939365,0.51465793011923,0.5012121081694267,0.015918455109425793,1.0443228627151029,1.7362731000002896,31
stagnation_patience,stagnation_patience,5,zdt3,30,24,66,100,200,5,0.65,0.5,0.5401140845876645,0.49090820577797084,0.7817006902582597,0.5184538221975162,0.5420214654056359,0.4995616242470419,0.01208398065982144,1.0477751381996399,1.7484643000002507,32
stagnation_patience,stagnation_patience,5,zdt3,30,25,67,100,200,5,0.65,0.5,0.5183214612375797,0.5126698102441055,0.7569208876126414,0.500981999798381,0.5801303432238336,0.5025661161388035,0.012775408545455424,1.0456018566338843,1.734826900000371,29
stagnation_patience,stagnation_patience,5,zdt3,30,26,68,100,200,5,0.65,0.5,0.5041096461282493,0.5016599009044478,0.49657650030866907,0.5045878542498154,0.5576253602389153,0.5059794148162056,0.019242890884345346,1.0401922300258208,1.7545126999998502,31
stagnation_patience,stagnation_patience,5,zdt3,30,27,69,100,200,5,0.65,0.5,0.5235701899613496,0.4940059938647622,0.7203659873830174,0.48536030462637453,0.7807695171391045,0.48441986368821643,0.01487437431700904,1.043945436429899,1.7760305000001608,29
stagnation_patience,stagnation_patience,5,zdt3,30,28,70,100,200,5,0.65,0.5,0.5500763604632634,0.4994127321204554,0.7370139657011695,0.49084695002397627,0.7852267424805672,0.5165148514200452,0.017286152873483878,1.0421028001310504,1.5346082999999453,27
stagnation_patience,stagnation_patience,5,zdt3,30,29,71,100,200,5,0.65,0.5,0.500940097993669,0.500340482857522,0.5412521286034702,0.5064946129147844,0.4909736516115146,0.5063319984396681,0.019642621552435874,1.037631943369872,1.4977334000000155,33
stagnation_patience,stagnation_patience,5,zdt4,10,0,42,100,200,5,0.65,0.5,0.5135459198962236,0.502336977990627,0.8000270772593752,0.4885537163731159,0.5917380172791257,0.49147162505706327,0.015317684983092454,0.8535177860474079,1.6832091999999648,12
stagnation_patience,stagnation_patience,5,zdt4,10,1,43,100,200,5,0.65,0.5,0.5345647111789191,0.5042282416286583,0.7065582947082785,0.3736424911711357,0.5598234446900759,0.5005207201111442,0.010306584759037694,0.8627792826647511,1.8811525999999503,16
stagnation_patience,stagnation_patience,5,zdt4,10,2,44,100,200,5,0.65,0.5,0.5086603089382385,0.4996538568136917,0.4976962881676327,0.48818759225916375,0.6145565815752285,0.4961306015519305,0.015540747713071606,0.854349391793888,1.8436579000003803,12
stagnation_patience,stagnation_patience,5,zdt4,10,3,45,100,200,5,0.65,0.5,0.5504881309103804,0.5100781444128031,0.7203414467199672,0.46774925444827675,0.7686019698823129,0.4630684626136292,0.00582498224286167,0.8682427093816656,1.885886600000049,12
stagnation_patience,stagnation_patience,5,zdt4,10,4,46,100,200,5,0.65,0.5,0.5624114795613506,0.5024797821523619,0.58575728697117,0.4553573644321811,0.5936687319619767,0.5078952328050754,0.004555270115736134,0.8692237419685058,1.8312840999997206,9
stagnation_patience,stagnation_patience,5,zdt4,10,5,47,100,200,5,0.65,0.5,0.5206238898703311,0.509289813498655,0.5284067680497072,0.4694224579406781,0.41514162841462926,0.454696186505792,0.005665258269207116,0.868407213793681,1.8277256999999736,12
stagnation_patience,stagnation_patience,5,zdt4,10,6,48,100,200,5,0.65,0.5,0.5206342774248726,0.4936093470168506,0.4959718781921857,0.5067707105435383,0.644749584042702,0.47361338370837824,0.0136397611650554,0.8541866806324857,1.8946562999999514,10
stagnation_patience,stagnation_patience,5,zdt4,10,7,49,100,200,5,0.65,0.5,0.5018451469425,0.5002238700614381,0.716520036647538,0.49142480276315337,0.5,0.5,0.012238839118981892,0.8570836613902741,1.8502959000002193,12
stagnation_patience,stagnation_patience,5,zdt4,10,8,50,100,200,5,0.65,0.5,0.5564617533824304,0.5086780318584263,0.7693865329470122,0.46927863180971585,0.5,0.5,0.005331260106178078,0.8674023055852428,1.8448244000001068,6
stagnation_patience,stagnation_patience,5,zdt4,10,9,51,100,200,5,0.65,0.5,0.5946478011995268,0.5068271680197354,0.5024857099325117,0.48915890318591204,0.5016255113892842,0.5230006148911727,0.004742786236083853,0.86933139554439,1.9370743999998012,12
stagnation_patience,stagnation_patience,5,zdt4,10,10,52,100,200,5,0.65,0.5,0.531242725004171,0.4916319679910109,0.7418396177435442,0.5195579628807874,0.7546230119253844,0.4816949950464868,0.015716483880586808,0.854252098323535,1.8534681000001,15
stagnation_patience,stagnation_patience,5,zdt4,10,11,53,100,200,5,0.65,0.5,0.5224014908591854,0.5004104680615444,0.5988170609573794,0.5207375636055801,0.5,0.5,0.011870715870726488,0.8559792123037584,1.98766360000036,12
stagnation_patience,stagnation_patience,5,zdt4,10,12,54,100,200,5,0.65,0.5,0.5449565139276286,0.5093491892680075,0.5082732813360886,0.5054977449240821,0.5004606808842471,0.45614489464866953,0.006310295771780304,0.8668140077613024,1.8313702999998895,11
stagnation_patience,stagnation_patience,5,zdt4,10,13,55,100,200,5,0.65,0.5,0.5146885742899254,0.49302727076905745,0.718822871315746,0.46110749807413426,0.5234890610518493,0.4943142740017,0.022363281612510978,0.8422355631247433,1.8369525999996767,18
stagnation_patience,stagnation_patience,5,zdt4,10,14,56,100,200,5,0.65,0.5,0.5373784194017752,0.5005876930076822,0.6496224872640429,0.4747405050142778,0.5033394756405755,0.4971533801794011,0.006777922524088102,0.8658817187846855,1.880674900000031,11
stagnation_patience,stagnation_patience,5,zdt4,10,15,57,100,200,5,0.65,0.5,0.5257971412995464,0.5010163412296047,0.48320029749165133,0.5687332243493501,0.6711876745552154,0.546372246920628,0.01218277468129836,0.8578063754585915,1.8424268999997366,17
stagnation_patience,stagnation_patience,5,zdt4,10,16,58,100,200,5,0.65,0.5,0.5384034101992923,0.4924610952853542,0.6202615989126853,0.5124540478949187,0.6517883790124359,0.4390759573149403,0.006733538632356689,0.8672725590188588,1.851334400000269,14
stagnation_patience,stagnation_patience,5,zdt4,10,17,59,100,200,5,0.65,0.5,0.5103658485271969,0.5008421172963896,0.5205435615622381,0.4758899716924232,0.5339241519000064,0.3918040782838526,0.016594058071496668,0.8523004366969429,1.8122737999997298,13
stagnation_patience,stagnation_patience,5,zdt4,10,18,60,100,200,5,0.65,0.5,0.5138771250230247,0.4996958748147683,0.6393904625330566,0.5578527449887832,0.6535025734820901,0.4811368644821367,0.016988559785303666,0.84936067926862,1.8437905999999202,8
stagnation_patience,stagnation_patience,5,zdt4,10,19,61,100,200,5,0.65,0.5,0.5041022662692621,0.48859235790439326,0.632557994609692,0.4927446053224641,0.5041606436016347,0.49843953644031497,0.013470230643604458,0.8543423096631416,1.5919087000002037,12
stagnation_patience,stagnation_patience,5,zdt4,10,20,62,100,200,5,0.65,0.5,0.5210498144903292,0.49717440806995056,0.8379398083169864,0.46990367552854617,0.5561389445818338,0.4968039284769018,0.011204214895001816,0.8604766970752185,1.5742227999999159,17
stagnation_patience,stagnation_patience,5,zdt4,10,21,63,100,200,5,0.65,0.5,0.53999623785208,0.5101904774268918,0.660635481503165,0.5562168843403329,0.7649294741652801,0.5289616027990733,0.009077778028553614,0.8610302023462372,1.765265399999862,6
stagnation_patience,stagnation_patience,5,zdt4,10,22,64,100,200,5,0.65,0.5,0.5185458403861682,0.5019584417377569,0.7549302843477929,0.5563788374341254,0.46,0.49963787703870416,0.01729097632672673,0.8474959813085929,1.8404295000000275,10
stagnation_patience,stagnation_patience,5,zdt4,10,23,65,100,200,5,0.65,0.5,0.5528601405001935,0.5133478132968734,0.6527444660559473,0.49068352234618245,0.7400427518058439,0.5006437147613834,0.005497293266456458,0.8674228395386654,1.8440478000002258,8
stagnation_patience,stagnation_patience,5,zdt4,10,24,66,100,200,5,0.65,0.5,0.5204066151372155,0.49698132104862003,0.6379489997832125,0.535999702540959,0.7063921559335647,0.5404455152051907,0.011467947170530932,0.8606883945356577,1.894087799999852,7
stagnation_patience,stagnation_patience,5,zdt4,10,25,67,100,200,5,0.65,0.5,0.5195773615808417,0.5032405905977162,0.4863245305111106,0.5020350433257388,0.5900753876445767,0.4844179307289502,0.01632693204415314,0.8542900505060599,1.7497379000001274,13
stagnation_patience,stagnation_patience,5,zdt4,10,26,68,100,200,5,0.65,0.5,0.511941796525583,0.4954003679864895,0.5232619098836215,0.48740380638820624,0.5,0.5,0.019997457906302765,0.8483830328688192,1.7558414000000084,12
stagnation_patience,stagnation_patience,5,zdt4,10,27,69,100,200,5,0.65,0.5,0.5222517063078833,0.5063906161369863,0.6563803395044622,0.494988357456375,0.5288778391729037,0.5292822392797566,0.011813840705935502,0.8610979116715222,1.864380600000004,21
stagnation_patience,stagnation_patience,5,zdt4,10,28,70,100,200,5,0.65,0.5,0.5262382664422833,0.5004887450095493,0.6491572267491134,0.48401474133703026,0.6867199943855508,0.5136113269900668,0.011649099737056056,0.8595891923084342,1.9284578000001602,13
stagnation_patience,stagnation_patience,5,zdt4,10,29,71,100,200,5,0.65,0.5,0.516022013269119,0.5093216760606672,0.6802006532163827,0.48836951843414167,0.7937604393119269,0.5276156949823593,0.014097155370201857,0.8582926493357571,1.8554876000002878,15
stagnation_patience,stagnation_patience,5,zdt6,10,0,42,100,200,5,0.65,0.5,0.5090208423210278,0.4986414736071357,0.725741610356282,0.4348822428539358,0.7510160297487326,0.43236471719067626,0.011442999900245655,0.429326545647589,1.74851979999994,23
stagnation_patience,stagnation_patience,5,zdt6,10,1,43,100,200,5,0.65,0.5,0.5363646950383983,0.5050564727142439,0.6766477810665534,0.4969314779101307,0.7569371748833245,0.46046422622997807,0.0051634890006799095,0.4362877817645591,1.7575443999999152,24
stagnation_patience,stagnation_patience,5,zdt6,10,2,44,100,200,5,0.65,0.5,0.5151016334653229,0.5057495751125783,0.7672554581587573,0.48691433485888735,0.8137093842077364,0.4794206003399267,0.00858120308164975,0.4325284557712373,1.7582935000000361,22
stagnation_patience,stagnation_patience,5,zdt6,10,3,45,100,200,5,0.65,0.5,0.5250064895358433,0.4970068365953908,0.7194793422255855,0.49970915706584446,0.805396553557618,0.5139202820632075,0.007722279598847372,0.43340120454362585,1.6957864999999401,21
stagnation_patience,stagnation_patience,5,zdt6,10,4,46,100,200,5,0.65,0.5,0.4964719792171978,0.5044671413414805,0.6663159330956965,0.5083294629762684,0.775858676130963,0.5175974907972342,0.013645630679400524,0.42697200184678163,1.6852650999999241,22
stagnation_patience,stagnation_patience,5,zdt6,10,5,47,100,200,5,0.65,0.5,0.5271179376257557,0.491445015412918,0.5839348691975542,0.46752965226609544,0.6881475661248027,0.45823891067714745,0.021900282524840903,0.4160427702916557,1.6865827000001445,21
stagnation_patience,stagnation_patience,5,zdt6,10,6,48,100,200,5,0.65,0.5,0.5115043851764998,0.4980609623294241,0.6744135315862307,0.49365528540704506,0.7776406251942242,0.5133631744936699,0.0089061608815115,0.43219000666550456,1.7524318999999196,26
stagnation_patience,stagnation_patience,5,zdt6,10,7,49,100,200,5,0.65,0.5,0.5215146014591462,0.5014057775214792,0.7480461958728759,0.5476657939296081,0.735989194736617,0.548861414031566,0.01254845453273923,0.4285312226863751,1.7311189000001832,23
stagnation_patience,stagnation_patience,5,zdt6,10,8,50,100,200,5,0.65,0.5,0.5131794487570487,0.49772326808788303,0.7211049577963993,0.43133024171956974,0.7560231774294215,0.4589100155822013,0.01255839604906339,0.4283517114766262,1.7187300999999024,22
stagnation_patience,stagnation_patience,5,zdt6,10,9,51,100,200,5,0.65,0.5,0.5268570695198526,0.507200605938096,0.70246396765565,0.46858595814557,0.6532864389147763,0.49822738034953445,0.0071884790383562715,0.4344153129868393,1.6827766000001247,21
stagnation_patience,stagnation_patience,5,zdt6,10,10,52,100,200,5,0.65,0.5,0.5173372873156653,0.5087261557574797,0.5995909576914599,0.5762853973651647,0.7224884226394432,0.5883006567671382,0.013797222735076385,0.426278159086932,1.7317896999998084,23
stagnation_patience,stagnation_patience,5,zdt6,10,11,53,100,200,5,0.65,0.5,0.5102199695357592,0.5055495224803228,0.681514076642088,0.4679804183699541,0.802057812660863,0.4635832773585457,0.0108330816033133,0.4299806273518396,1.508821600000374,20
stagnation_patience,stagnation_patience,5,zdt6,10,12,54,100,200,5,0.65,0.5,0.5229328863475828,0.4982128477176401,0.7157280734998634,0.4586212190128722,0.7722998595532147,0.44639782371809533,0.010265835035276174,0.43241340314412036,1.4496670000003178,20
stagnation_patience,stagnation_patience,5,zdt6,10,13,55,100,200,5,0.65,0.5,0.5501619638925719,0.5032222034505309,0.6303906164855928,0.5352383970441154,0.771283770928544,0.5049585343248244,0.005021744793608902,0.4364689028059009,1.5464172000001781,21
stagnation_patience,stagnation_patience,5,zdt6,10,14,56,100,200,5,0.65,0.5,0.5697741474831586,0.4982315756055622,0.7050679997888701,0.5054609465541774,0.7789473461336381,0.5178744908190546,0.005201768234529733,0.43662375552103927,1.709570199999689,21
stagnation_patience,stagnation_patience,5,zdt6,10,15,57,100,200,5,0.65,0.5,0.5459316513826573,0.5076729885563841,0.6363654718076392,0.5741222098869155,0.7280926794905316,0.5858814459360183,0.008918880898014852,0.43209621141282933,1.730366100000083,26
stagnation_patience,stagnation_patience,5,zdt6,10,16,58,100,200,5,0.65,0.5,0.5936077997148486,0.5127979279082632,0.7870296828079694,0.5125250040595754,0.8082102401468738,0.5038903865955605,0.0043021630680522395,0.43766979424636476,1.7745853000001262,22
stagnation_patience,stagnation_patience,5,zdt6,10,17,59,100,200,5,0.65,0.5,0.5396583892448805,0.5065418783909417,0.6838428226437672,0.5671691491894679,0.529650593507097,0.5088453111413791,0.007595869397188364,0.4340684186799082,1.5188075000000936,29
stagnation_patience,stagnation_patience,5,zdt6,10,18,60,100,200,5,0.65,0.5,0.5183729092209166,0.49548893247300757,0.7170997752273636,0.49220966955153067,0.7869427490596743,0.4789968100005894,0.012044944309187781,0.4286766170025777,1.4662135000003218,24
stagnation_patience,stagnation_patience,5,zdt6,10,19,61,100,200,5,0.65,0.5,0.5010378535603671,0.5057115993530069,0.6569287963431605,0.5789948250062972,0.7183613963427199,0.5984146856161724,0.018373732220719818,0.42049861293205903,1.5729880999997476,23
stagnation_patience,stagnation_patience,5,zdt6,10,20,62,100,200,5,0.65,0.5,0.5284067598193422,0.505458742199682,0.7086785683625726,0.5333219245299008,0.7577855359400391,0.5112959151718841,0.006312101157420773,0.4349806405501628,1.7450732000002063,22
stagnation_patience,stagnation_patience,5,zdt6,10,21,63,100,200,5,0.65,0.5,0.5641767354015579,0.5012801060156925,0.691987983994894,0.4796078444333778,0.7910000881669198,0.4698117387405407,0.006308144751590687,0.4350639256314587,1.8497363999999834,27
stagnation_patience,stagnation_patience,5,zdt6,10,22,64,100,200,5,0.65,0.5,0.530851114353891,0.5050983952836272,0.745822861769073,0.472336545357103,0.7929904990420183,0.48575495109822564,0.00936216334039126,0.4317591198592242,1.7884915000004185,22
stagnation_patience,stagnation_patience,5,zdt6,10,23,65,100,200,5,0.65,0.5,0.5355136551605206,0.49538965900927995,0.6824321533948738,0.5398696283337343,0.7815531005590938,0.561691757134858,0.007372415349027843,0.434183804981168,1.7452429999998458,24
stagnation_patience,stagnation_patience,5,zdt6,10,24,66,100,200,5,0.65,0.5,0.5114752301868496,0.4964635678104348,0.7406483146154748,0.47146112609821983,0.751003801646027,0.4672283303027838,0.014993697970774827,0.4254589262899938,1.73545009999998,23
stagnation_patience,stagnation_patience,5,zdt6,10,25,67,100,200,5,0.65,0.5,0.5124462474670081,0.507439450559496,0.7969107132435518,0.5228987105414755,0.8591804796474443,0.5143484719767659,0.0072559540401292925,0.43412829709373457,1.80368210000006,26
stagnation_patience,stagnation_patience,5,zdt6,10,26,68,100,200,5,0.65,0.5,0.5309320147951557,0.5012936427125233,0.634222020100948,0.5780068373085276,0.5126525357683593,0.4930360938700534,0.008673109148349628,0.4320192804766992,1.7693390999997973,26
stagnation_patience,stagnation_patience,5,zdt6,10,27,69,100,200,5,0.65,0.5,0.5288349326950561,0.4974333931033453,0.7276796362038067,0.4970989961735174,0.7681825746191417,0.5161344278965643,0.005199985775390132,0.4365834042708453,1.7527108999997836,23
stagnation_patience,stagnation_patience,5,zdt6,10,28,70,100,200,5,0.65,0.5,0.5458579347011724,0.5035310692283064,0.5732237618799199,0.5423510099467717,0.7155164160425993,0.5173050057537496,0.005085328487189669,0.4363566068808168,1.767989999999827,23
stagnation_patience,stagnation_patience,5,zdt6,10,29,71,100,200,5,0.65,0.5,0.532142460142148,0.5021508674744176,0.7508562715312403,0.5145879670746636,0.7622243149181583,0.548726915350966,0.006656968111421247,0.4346175218827888,1.746487800000068,23
stagnation_patience,stagnation_patience,10,zdt1,30,0,42,100,200,10,0.65,0.5,0.5315136114993735,0.5045113945364336,0.7305089223471762,0.4846141470255487,0.7768463771233498,0.4949686352103573,0.015772936590596066,0.858022228227567,1.669866600000205,15
stagnation_patience,stagnation_patience,10,zdt1,30,1,43,100,200,10,0.65,0.5,0.5716512620663435,0.5169379137108366,0.7777892404472778,0.48252727630459336,0.8124043310683813,0.4880235967843731,0.005220299460683528,0.870673923906732,1.5882699999997385,15
stagnation_patience,stagnation_patience,10,zdt1,30,2,44,100,200,10,0.65,0.5,0.5543133848768306,0.5106206624991914,0.7642546709366114,0.5145249557748469,0.791157963054925,0.5318179506638541,0.00503994680867434,0.8702828886560842,1.5817861000000448,15
stagnation_patience,stagnation_patience,10,zdt1,30,3,45,100,200,10,0.65,0.5,0.5081002157694402,0.5024730886347042,0.7837391143869352,0.5165895295924252,0.8128401962929772,0.5143652429831747,0.007978585227010799,0.8670371110309215,1.6312588999999207,15
stagnation_patience,stagnation_patience,10,zdt1,30,4,46,100,200,10,0.65,0.5,0.5648665105339152,0.5047747826161063,0.7362517190583816,0.49085067365668866,0.5412661114793116,0.5010184825161187,0.00574454933573048,0.8686455091727427,1.7178610000000845,16
stagnation_patience,stagnation_patience,10,zdt1,30,5,47,100,200,10,0.65,0.5,0.5253108105313969,0.4932712850016322,0.7913715908622271,0.5172705165832344,0.5101480711548785,0.5018500798408682,0.007197001176823714,0.8668469025380717,1.6909587000000101,16
stagnation_patience,stagnation_patience,10,zdt1,30,6,48,100,200,10,0.65,0.5,0.5488665108615444,0.5177312200297963,0.7419183897536201,0.5374981625788539,0.7996846493486233,0.5541001250731167,0.006375755117145963,0.8685958492427445,1.6397368000002643,15
stagnation_patience,stagnation_patience,10,zdt1,30,7,49,100,200,10,0.65,0.5,0.5724557262134848,0.509191394424731,0.7250882132300088,0.4953342318862419,0.7770512079349836,0.508211000075356,0.005694825890845733,0.8695429198641426,1.5944217000001117,15
stagnation_patience,stagnation_patience,10,zdt1,30,8,50,100,200,10,0.65,0.5,0.536322724622291,0.5023750498163507,0.7450432017569149,0.5051917362739935,0.8053826825128683,0.523310343493841,0.0069722206580579435,0.8673762097272694,1.7258833999999297,15
stagnation_patience,stagnation_patience,10,zdt1,30,9,51,100,200,10,0.65,0.5,0.5458973125883457,0.4949284506812354,0.7727879667365174,0.5214978471749551,0.8275235939239248,0.5392866602191059,0.011976800948816506,0.860978829272426,1.6486786999998913,15
stagnation_patience,stagnation_patience,10,zdt1,30,10,52,100,200,10,0.65,0.5,0.5104101098602117,0.5069106439565058,0.7673716380368671,0.5404238335794374,0.6246447135194451,0.5131200709230843,0.005870233816593199,0.8688747100578865,1.6372673999999279,16
stagnation_patience,stagnation_patience,10,zdt1,30,11,53,100,200,10,0.65,0.5,0.545548094133297,0.5103150224905273,0.7438825377214049,0.5423824445975371,0.5414940690966684,0.506299186619201,0.00751879016628248,0.8667199497678745,1.6167663000001085,16
stagnation_patience,stagnation_patience,10,zdt1,30,12,54,100,200,10,0.65,0.5,0.5233476676030833,0.5008810105181903,0.7630262072851073,0.523874050402484,0.5020019678636152,0.5036680188098386,0.017055638012078444,0.8529582038459094,1.462607499999649,16
stagnation_patience,stagnation_patience,10,zdt1,30,13,55,100,200,10,0.65,0.5,0.582136217506718,0.5124842649667015,0.8010347292969577,0.47217668781621447,0.831197444699563,0.4902138292082817,0.004566986900936145,0.8708493612468329,1.4178403000000799,15
stagnation_patience,stagnation_patience,10,zdt1,30,14,56,100,200,10,0.65,0.5,0.5122263898015745,0.5047300472581719,0.7559173132276285,0.5270827820643212,0.7893802550398349,0.5400097990749602,0.012018300264431339,0.8592565917486916,1.4216175000001385,15
stagnation_patience,stagnation_patience,10,zdt1,30,15,57,100,200,10,0.65,0.5,0.5459326439176075,0.5017093623647937,0.7283670996949703,0.529988909363667,0.5377322016699874,0.5054026227458169,0.011732034644682232,0.862770872039196,1.4831945000000815,16
stagnation_patience,stagnation_patience,10,zdt1,30,16,58,100,200,10,0.65,0.5,0.5725808222189042,0.4905225627580397,0.719088441181131,0.49254840655066123,0.5562296449604838,0.5106883748579657,0.004866379432590433,0.8702781536334597,1.4620803000002525,16
stagnation_patience,stagnation_patience,10,zdt1,30,17,59,100,200,10,0.65,0.5,0.5304103826004745,0.5049415937647751,0.7605025112235071,0.5044055886850057,0.7841107086466448,0.5054430299220688,0.00617300679729084,0.8683206505954962,1.4547767999997632,15
stagnation_patience,stagnation_patience,10,zdt1,30,18,60,100,200,10,0.65,0.5,0.5195669929414288,0.5087857931554953,0.7529831390108315,0.4947786147494524,0.521036520843878,0.5040203796725938,0.00882322998325109,0.8648551542300572,1.4096405000000232,16
stagnation_patience,stagnation_patience,10,zdt1,30,19,61,100,200,10,0.65,0.5,0.49463637181512854,0.48967353456693824,0.6983665886989027,0.48892438287188955,0.5012826405824315,0.4950970691193975,0.014832556853408795,0.8562423547805711,1.5795517000001382,16
stagnation_patience,stagnation_patience,10,zdt1,30,20,62,100,200,10,0.65,0.5,0.5095317878061159,0.5057740707096756,0.771237922474433,0.5252322744128113,0.7962494546917369,0.5491044529152191,0.008527262578789734,0.8650473492508464,1.4963039000003846,15
stagnation_patience,stagnation_patience,10,zdt1,30,21,63,100,200,10,0.65,0.5,0.5984860005739107,0.5157846235110184,0.6842809128297976,0.4654655299212514,0.7391922015093366,0.48071938300758393,0.004729544991107996,0.8709128052940106,1.410185299999739,15
stagnation_patience,stagnation_patience,10,zdt1,30,22,64,100,200,10,0.65,0.5,0.529186973757216,0.4989932962003507,0.7380473422192914,0.5248788446338495,0.5300242324746104,0.5025541728021177,0.005794298961919946,0.8690198846291793,1.414654800000335,16
stagnation_patience,stagnation_patience,10,zdt1,30,23,65,100,200,10,0.65,0.5,0.5099126837122828,0.49755010290270124,0.713362716819237,0.5119334522801007,0.5100618313775865,0.50436096118797,0.01666168306607706,0.8566455473850009,1.548477400000138,16
stagnation_patience,stagnation_patience,10,zdt1,30,24,66,100,200,10,0.65,0.5,0.49927342296915495,0.5001783323340289,0.8022463454380113,0.47587674410618447,0.5017988354525502,0.49479956046582796,0.01516398297754705,0.856714987159259,1.599319899999955,16
stagnation_patience,stagnation_patience,10,zdt1,30,25,67,100,200,10,0.65,0.5,0.5578884356577767,0.5045209817036961,0.7982867610581345,0.577440104686558,0.5667589456163131,0.5070484611143368,0.006267426445554986,0.8682868470904221,1.565041199999996,16
stagnation_patience,stagnation_patience,10,zdt1,30,26,68,100,200,10,0.65,0.5,0.5400474113320095,0.5068698349566085,0.6477972670647759,0.5194471819713817,0.5024303230388322,0.5090417072371068,0.005944605243928091,0.8692435435614182,1.5400773999999728,15
stagnation_patience,stagnation_patience,10,zdt1,30,27,69,100,200,10,0.65,0.5,0.5726363351714624,0.5086645469749435,0.7319569555161062,0.5462650008787174,0.7935077865597546,0.5593810608990833,0.0045543430893376065,0.8703756059294919,1.7266592000000855,15
stagnation_patience,stagnation_patience,10,zdt1,30,28,70,100,200,10,0.65,0.5,0.5725545659786815,0.5076276328357747,0.6768842852315382,0.48942681140495775,0.7659496137617767,0.5227719147046371,0.005076945454824698,0.8702807018714637,1.6809570999998869,15
stagnation_patience,stagnation_patience,10,zdt1,30,29,71,100,200,10,0.65,0.5,0.5514466678843241,0.5235009769429794,0.754024432196973,0.5121477976807112,0.8019051306051174,0.5240071917578065,0.00511670511862154,0.8704516592354242,1.552313199999844,15
stagnation_patience,stagnation_patience,10,zdt2,30,0,42,100,200,10,0.65,0.5,0.4996293323682134,0.5002879303742359,0.7391129134473317,0.5328994730353589,0.5379464575752255,0.4963407595498908,0.020792427383612838,0.5190412807495318,1.625563300000067,12
stagnation_patience,stagnation_patience,10,zdt2,30,1,43,100,200,10,0.65,0.5,0.5757295818347179,0.49999803046745417,0.7587912011427576,0.480539824354559,0.8323536059669324,0.5240080991522311,0.004969081220767146,0.5370979293354599,1.5450440000004164,10
