full_model,ablation_algorithm,n_problems,delta_hv_abs_mean,delta_hv_pct_mean,hv_improvement_abs_mean,hv_improvement_pct_mean,delta_igd_abs_mean,delta_igd_pct_mean,igd_improvement_abs_mean,igd_improvement_pct_mean,delta_runtime_abs_mean,delta_runtime_pct_mean
pymoo_nsga2,improved_nsga2_incremental_baseline,5,-0.2129992660978944,-26.696464112999003,-0.2129992660978944,-26.696464112999003,1.3406537470971058,17127.701400599333,-1.3406537470971058,-17127.701400599333,-0.006378232000033668,32.87754040021874
pymoo_nsga2,improved_nsga2_incremental_plus_de_adaptive,5,-0.07192961876605883,-7.716708975596849,-0.07192961876605883,-7.716708975596849,0.050509028624079244,650.8305951911525,-0.050509028624079244,-650.8305951911525,1.4365351759999705,126.07831853722212
pymoo_nsga2,improved_nsga2_incremental_plus_de_fixed,5,-0.11728407104243302,-12.972985595049982,-0.11728407104243302,-12.972985595049982,0.14158079449797858,1795.1045591690945,-0.14158079449797858,-1795.1045591690945,1.245189715999959,91.13859306143641
pymoo_nsga2,improved_nsga2_incremental_plus_obl_init,5,-0.18972762093921713,-21.951626882225817,-0.18972762093921713,-21.951626882225817,1.2319794976626932,15639.494006499823,-1.2319794976626932,-15639.494006499823,0.6333367720000116,51.49522718789981
pymoo_nsga2,improved_nsga2_incremental_plus_periodic_obl,5,-0.2038487991152665,-25.430597252241938,-0.2038487991152665,-25.430597252241938,0.5331801959413542,6936.0546667084955,-0.5331801959413542,-6936.0546667084955,1.784285821999965,166.7250395610268
pymoo_nsga2,improved_nsga2_incremental_plus_restart,5,-0.21715025060212206,-27.42996684035225,-0.21715025060212206,-27.42996684035225,1.346318161159092,17231.54960114047,-1.346318161159092,-17231.54960114047,1.629819829999942,159.40361536285423
