full_model,ablation_algorithm,n_problems,delta_hv_abs_mean,delta_hv_pct_mean,hv_improvement_abs_mean,hv_improvement_pct_mean,delta_igd_abs_mean,delta_igd_pct_mean,igd_improvement_abs_mean,igd_improvement_pct_mean,delta_runtime_abs_mean,delta_runtime_pct_mean
improved_nsga2_incremental_baseline,improved_nsga2_incremental_baseline,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
improved_nsga2_incremental_baseline,improved_nsga2_incremental_plus_de_adaptive,5,0.14106964733183558,14.791906464032525,0.14106964733183558,14.791906464032525,-1.2901447184730268,-74.7102544593427,1.2901447184730268,74.7102544593427,1.442913408000004,110.98627950707558
improved_nsga2_incremental_baseline,improved_nsga2_incremental_plus_de_fixed,5,0.0957151950554614,14.803209792896377,0.0957151950554614,14.803209792896377,-1.1990729525991273,-73.63120753424188,1.1990729525991273,73.63120753424188,1.2515679479999926,95.74242349397137
improved_nsga2_incremental_baseline,improved_nsga2_incremental_plus_obl_init,5,0.02327164515867728,9.413961817344132,0.02327164515867728,9.413961817344132,-0.10867424943441273,3.639038854876946,0.10867424943441273,-3.639038854876946,0.6397150040000452,48.83284837863524
improved_nsga2_incremental_baseline,improved_nsga2_incremental_plus_periodic_obl,5,0.009150466982627944,1.9058976394488123,0.009150466982627944,1.9058976394488123,-0.8074735511557515,-24.2540945668221,0.8074735511557515,24.2540945668221,1.7906640539999987,138.6132493200983
improved_nsga2_incremental_baseline,improved_nsga2_incremental_plus_restart,5,-0.004150984504227695,-1.3593876548956434,-0.004150984504227695,-1.3593876548956434,0.00566441406198623,5.358573128521739,-0.00566441406198623,-5.358573128521739,1.6361980619999756,126.69967569996172
